Strongs,Book,BkOrder,Chapter,Verse,ID_Str,String
G863,Luk,42,9,60,G863-42-9-60,"Jesus said unto him, Let the dead bury their dead: but go thou and preach the kingdom of God. "
G863,Luk,42,10,30,G863-42-10-30,"And Jesus answering said, A certain man went down from Jerusalem to Jericho, and fell among thieves, which stripped âž” him of his raiment, and wounded him, and departed, leaving him half dead. "
G863,Luk,42,11,4,G863-42-11-4,And forgive us our sins; for we also forgive every one that is indebted to us. And lead us not into temptation; but deliver us from evil. 
G863,Luk,42,11,42,G863-42-11-42,"But woe unto you, Pharisees! for ye tithe mint and rue and all manner of herbs, and pass over judgment and the love of God: these ought ye to have done, and not to leave âž” the other undone. "
G863,Luk,42,12,10,G863-42-12-10,"And whosoever shall speak a word against the Son of man, it shall be forgiven him: but unto him that blasphemeth against the Holy Ghost it shall âž” not be forgiven. "
G863,Luk,42,12,39,G863-42-12-39,"And this know, that if the goodman of the house had known what hour the thief would come, he would have watched, and not have suffered his house to be broken through. "
G863,Luk,42,13,8,G863-42-13-8,"And he answering said unto him, Lord, let âž” it alone this year also, till I shall dig about it, and dung it:"
G863,Luk,42,13,35,G863-42-13-35,"Behold, your house is left unto you desolate: and verily I say unto you, Ye shall âž” not see me, until the time come when ye shall say, Blessed is he that cometh in the name of the Lord. "
G863,Luk,42,17,3,G863-42-17-3,"Take heed to yourselves: If thy brother trespass against thee, rebuke him; and if he repent, forgive him. "
G863,Luk,42,17,4,G863-42-17-4,"And if he trespass against thee seven times in a day, and seven times in a day turn again to thee, saying, I repent; thou shalt forgive him. "
G863,Luk,42,17,34,G863-42-17-34,"I tell you, in that night there shall be two men in one bed; the one shall be taken, and the other shall be left. "
G863,Luk,42,17,35,G863-42-17-35,"Two women shall be grinding together; the one shall be taken, and the other left. "
G863,Luk,42,17,36,G863-42-17-36,"Two men shall be in the field; the one shall be taken, and the other left. "
G863,Luk,42,18,16,G863-42-18-16,"But Jesus called them unto him, and said, Suffer little children to come unto me, and forbid them not: for of such is the kingdom of God. "
G863,Luk,42,18,28,G863-42-18-28,"Then Peter said, Lo, we have left all, and followed thee. "
G863,Luk,42,18,29,G863-42-18-29,"And he said unto them, Verily I say unto you, There is no man that hath left house, or parents, or brethren, or wife, or children, for âž” the kingdom of God's sake, "
G863,Luk,42,19,44,G863-42-19-44,"And shall lay âž” thee even with the ground, and thy children within thee; and they shall âž” not leave in thee one stone upon another; because thou knewest not the time of thy visitation. "
G863,Luk,42,21,6,G863-42-21-6,"As for these things which ye behold, the days will come, in the which there shall âž” not be left one stone upon another, that shall âž” not be thrown down. "
G863,Luk,42,23,34,G863-42-23-34,"Then said Jesus, Father, forgive them; for they know not what they do. And they parted his raiment, and cast lots. "
G863,Jhn,43,4,3,G863-43-4-3,"He left Judaea, and departed again into Galilee. "
G863,Jhn,43,4,28,G863-43-4-28,"The woman then left her waterpot, and went her way into the city, and saith to the men, "
G863,Jhn,43,4,52,G863-43-4-52,"Then enquired he of them the hour when he began to amend. And they said unto him, Yesterday at the seventh hour the fever left him. "
G863,Jhn,43,8,29,G863-43-8-29,And he that sent me is with me: the Father hath âž” not left me alone; for I do always those things that please him. 
G863,Jhn,43,10,12,G863-43-10-12,"But he that is an hireling, and not the shepherd, whose own the sheep are not, seeth the wolf coming, and leaveth the sheep, and fleeth: and the wolf catcheth them, and scattereth the sheep. "
G863,Jhn,43,11,44,G863-43-11-44,"And he that was dead came forth, bound hand and foot with graveclothes: and his face was bound about with a napkin. Jesus saith unto them, Loose him, and let him go. "
G863,Jhn,43,11,48,G863-43-11-48,"If we let âž” him thus alone, all men will believe on him: and the Romans shall come and take away both our place and nation. "
G863,Jhn,43,12,7,G863-43-12-7,"Then said Jesus, Let âž” her alone: against the day of my burying hath she kept this. "
G863,Jhn,43,14,18,G863-43-14-18,I will âž” not leave you comfortless: I will come to you. 
G863,Jhn,43,14,27,G863-43-14-27,"Peace I leave with you, my peace I give unto you: not as the world giveth, give I unto you. Let âž” not your heart be troubled, neither let it be afraid. "
G863,Jhn,43,16,28,G863-43-16-28,"I came forth from the Father, and am come into the world: again, I leave the world, and go to the Father. "
G863,Jhn,43,16,32,G863-43-16-32,"Behold, the hour cometh, yea, is âž” now come, that ye shall be scattered, every man to his own, and shall leave me alone: and yet I am not alone, because the Father is with me. "
G863,Jhn,43,18,8,G863-43-18-8,"Jesus answered, I have told you that I am he: if therefore ye seek me, let these go their way: "
G863,Jhn,43,20,23,G863-43-20-23,"Whose soever sins ye remit, they are remitted unto them; and whose soever sins ye retain, they are retained. "
G863,Act,44,8,22,G863-44-8-22,"Repent therefore of this thy wickedness, and pray God, if perhaps the thought of thine heart may be forgiven thee. "
G863,Act,44,14,17,G863-44-14-17,"Nevertheless he left not himself without witness, in that he did good, and gave us rain from heaven, and fruitful seasons, filling our hearts with food and gladness. "
G863,Rom,45,1,27,G863-45-1-27,"And likewise also the men, leaving the natural use of the woman, burned in their lust one toward another; men with men working that which is unseemly, and receiving in themselves that recompence of their error which was meet. "
G863,Rom,45,4,7,G863-45-4-7,"Saying, Blessed are they whose iniquities are forgiven, and whose sins are covered. "
G863,1Co,46,7,11,G863-46-7-11,"But and if she depart, let her remain unmarried, or be reconciled to her husband: and let âž” not the husband put away his wife. "
G863,1Co,46,7,12,G863-46-7-12,"But to the rest speak I, not the Lord: If any brother hath a wife that believeth not, and she be pleased to dwell with him, let him âž” not put âž” her away. "
G863,1Co,46,7,13,G863-46-7-13,"And the woman which hath an husband that believeth not, and if he be pleased to dwell with her, let her âž” not leave him. "
G863,Heb,58,2,8,G863-58-2-8,"Thou hast put âž” all things in subjection under his feet. For in that he put âž” all in subjection under him, he left nothing that is not put under him. But now we see not yet all things put under him. "
G863,Heb,58,6,1,G863-58-6-1,"Therefore leaving the principles of the doctrine of Christ, let us go on unto perfection; not laying again the foundation of repentance from dead works, and of faith toward God, "
G863,Jas,59,5,15,G863-59-5-15,"And the prayer of faith shall save the sick, and the Lord shall raise âž” him up; and if he have committed sins, they shall be forgiven him. "
G863,1Jo,62,1,9,G863-62-1-9,"If we confess our sins, he is faithful and just to forgive us our sins, and to cleanse us from all unrighteousness. "
G863,1Jo,62,2,12,G863-62-2-12,"I write unto you, little children, because your sins are forgiven you for âž” his name's sake. "
G863,Rev,66,2,4,G863-66-2-4,"Nevertheless I have somewhat against thee, because thou hast left thy first love. "
G863,Rev,66,11,9,G863-66-11-9,"And they âž” of the people and kindreds and tongues and nations shall see their dead bodies three days and an half, and shall âž” not suffer their dead bodies to be put in graves. "
G5483,Luk,42,7,21,G5483-42-7-21,"And in that same hour he cured many of their infirmities and plagues, and of evil spirits; and unto many that were blind he gave sight. "
G5483,Luk,42,7,42,G5483-42-7-42,"And when they had nothing to pay, he frankly forgave them both. Tell me therefore, which of them will love him most? "
G5483,Luk,42,7,43,G5483-42-7-43,"Simon answered and said, I suppose that he, to whom he forgave most. And he said unto him, Thou hast âž” rightly judged. "
G5483,Act,44,3,14,G5483-44-3-14,"But ye denied the Holy One and the Just, and desired a murderer to be granted unto you; "
G5483,Act,44,25,11,G5483-44-25-11,"For if I be an offender, or have committed any thing worthy of death, I refuse not to die: but if there be none of these things whereof these accuse me, no man may deliver me unto them. I appeal unto Caesar. "
G5483,Act,44,25,16,G5483-44-25-16,"To whom I answered, It is not the manner of the Romans to deliver any man to die, before that he which is accused have the accusers face to face, and have licence to answer for himself concerning the crime laid against him. "
G5483,Act,44,27,24,G5483-44-27-24,"Saying, Fear not, Paul; thou must be brought before Caesar: and, lo, God hath given thee all them that sail with thee. "
G5483,Rom,45,8,32,G5483-45-8-32,"He that spared not his own Son, but delivered âž” him up for us all, how shall he âž” not with him also freely give us all things? "
G5483,1Co,46,2,12,G5483-46-2-12,"Now we have received, not the spirit of the world, but the spirit which is of God; that we might know the things that are freely given to us of God. "
G5483,2Co,47,2,7,G5483-47-2-7,"So that contrariwise ye ought rather to forgive him, and comfort him, lest perhaps such a one should be swallowed up with overmuch sorrow. "
G5483,2Co,47,2,10,G5483-47-2-10,"To whom ye forgive any thing, I forgive also: for if I forgave any thing, to whom I forgave it, for your sakes forgave I it in the person of Christ; "
G5483,2Co,47,12,13,G5483-47-12-13,"For what is it wherein ye were inferior to other churches, except it be that I myself was âž” not burdensome to you? forgive me this wrong. "
G5483,Gal,48,3,18,G5483-48-3-18,"For if the inheritance be of the law, it is no more of promise: but God gave it to Abraham by promise. "
G5483,Eph,49,4,32,G5483-49-4-32,"And be ye kind one to another, tenderhearted, forgiving one another, even as God for âž” Christ's sake hath forgiven you. "
G5483,Phl,50,1,29,G5483-50-1-29,"For unto you it is given in the behalf of Christ, not only to believe on him, but also to suffer for âž” his sake; "
G5483,Phl,50,2,9,G5483-50-2-9,"Wherefore God also hath highly exalted him, and given him a name which is above every name: "
G5483,Col,51,2,13,G5483-51-2-13,"And you, being dead in your sins and the uncircumcision of your flesh, hath he quickened together with him, having forgiven you all trespasses; "
G5483,Col,51,3,13,G5483-51-3-13,"Forbearing one another, and forgiving one another, if any man have a quarrel against any: even as Christ forgave you, so also do ye. "
G5483,Phm,57,1,22,G5483-57-1-22,But withal prepare me also a lodging: for I trust that through your prayers I shall be given unto you. 
